trip_days,miles,receipts,expected_output,predicted,residual,cluster,miles_per_day,receipts_per_day,receipt_coverage
14,1020.0,510.33,1406.95,1617.78639,-210.83638999999994,2,72.85714285714286,36.45214285714285,2.756941586816374
4,205.0,545.57,682.22,767.2933099999999,-85.07330999999988,0,51.25,136.3925,1.2504719834301739
12,1046.0,1850.85,1875.72,2042.70155,-166.98154999999997,2,87.16666666666667,154.23749999999998,1.013437069454575
4,1001.0,739.08,1116.31,1196.42364,-80.11364000000003,5,250.25,184.77,1.5104048276235318
9,938.0,742.17,1632.1,1419.75911,212.34088999999994,5,104.22222222222223,82.46333333333332,2.199091852271043
5,351.0,407.74,883.11,829.6704200000001,53.439579999999864,0,70.2,81.548,2.1658655025261195
9,748.0,653.42,1249.66,1301.02786,-51.36785999999984,5,83.11111111111111,72.60222222222222,1.9124912001469194
13,1186.0,2462.26,1906.35,2389.36158,-483.01157999999987,2,91.23076923076923,189.4046153846154,0.7742277419931282
6,384.0,1656.04,1682.33,1372.53732,309.79268,3,64.0,276.00666666666666,1.015875220405304
10,150.0,418.41,844.9,994.36103,-149.46103000000005,0,15.0,41.841,2.01931120193112
10,783.0,158.93,993.55,1177.2981900000002,-183.74819000000025,5,78.3,15.893,6.2514943685899445
6,372.0,2494.69,1742.34,1688.38827,53.95173,3,62.0,415.7816666666667,0.6984194428967125
10,958.0,1643.76,1827.18,1824.03808,3.1419200000000274,2,95.8,164.376,1.1115856329391152
8,34.0,1225.2,1438.52,1151.5256,286.99440000000004,0,4.25,153.15,1.1741103493307214
7,151.0,2461.93,1516.58,1627.32519,-110.7451900000001,2,21.571428571428573,351.7042857142857,0.6160126404893722
7,150.0,1379.35,1500.09,1212.2510499999999,287.83895000000007,0,21.428571428571427,197.04999999999998,1.0875339833979774
6,751.0,2085.98,1757.81,1700.88634,56.92365999999993,2,125.16666666666667,347.66333333333336,0.8426782615365439
7,568.0,159.12,738.92,931.3309599999999,-192.41095999999993,0,81.14285714285714,22.731428571428573,4.643790849673202
12,574.0,2240.9,1785.72,1981.5787,-195.8587,2,47.833333333333336,186.74166666666667,0.7968762550760855
13,36.0,808.38,1190.16,1243.0255399999999,-52.86553999999978,0,2.769230769230769,62.183076923076925,1.4722778891115567
14,595.0,1818.77,1889.9,1929.3689099999997,-39.468909999999596,2,42.5,129.91214285714287,1.039108848287579
7,381.0,2342.27,1705.24,1684.07541,21.16459000000009,2,54.42857142857143,334.61,0.7280287925815555
14,174.0,815.3,1295.14,1357.2739,-62.13389999999981,0,12.428571428571429,58.23571428571428,1.5885440941984548
11,226.0,2013.45,1590.82,1689.2073500000001,-98.3873500000002,2,20.545454545454547,183.04090909090908,0.7900966003625617
13,137.0,1505.66,1777.72,1555.1297799999998,222.59022000000027,0,10.538461538461538,115.82000000000001,1.180691523982838
13,774.0,206.45,1110.0,1341.6343499999998,-231.6343499999998,0,59.53846153846154,15.88076923076923,5.376604504722693
5,1120.0,1514.91,1658.97,1596.69053,62.27946999999995,5,224.0,302.982,1.095094758104442
4,862.0,2335.55,1698.94,1745.87765,-46.93764999999985,3,215.5,583.8875,0.727426088073473
8,829.0,1147.89,2004.34,1476.48587,527.8541299999999,5,103.625,143.48625,1.746108076557858
4,380.0,446.66,764.24,807.46078,-43.22077999999999,0,95.0,111.665,1.7110106120986879
9,238.0,1197.83,1560.78,1282.07689,278.7031099999999,0,26.444444444444443,133.0922222222222,1.3030062696709885
13,1199.0,493.0,1634.13,1640.933,-6.802999999999884,5,92.23076923076923,37.92307692307692,3.314665314401623
12,710.0,1249.41,1921.09,1662.49403,258.59596999999985,2,59.166666666666664,104.1175,1.537597746136176
14,719.0,1973.14,1980.99,2043.7966199999998,-62.80661999999984,2,51.357142857142854,140.93857142857144,1.0039784303191865
1,482.0,1697.08,1198.24,1181.71364,16.526360000000068,1,482.0,1697.08,0.7060598203973885
9,444.0,725.31,1062.52,1192.97773,-130.45773000000008,0,49.333333333333336,80.58999999999999,1.4649184486633302
11,610.0,1990.79,1753.56,1851.79257,-98.23257000000012,2,55.45454545454545,180.98090909090908,0.8808362509355583
4,238.0,1707.28,1483.48,1226.94624,256.53376000000003,3,59.5,426.82,0.8689142964247224
2,299.0,1612.7,1282.8,1117.8281000000002,164.97189999999978,3,149.5,806.35,0.7954362249643454
10,273.0,799.9,1155.05,1195.3297,-40.27970000000005,0,27.3,79.99,1.4439929991248905
3,154.0,274.04,406.91,590.50132,-183.59131999999994,0,51.333333333333336,91.34666666666668,1.4848562253685593
7,636.0,697.02,1276.06,1167.67466,108.38534000000004,5,90.85714285714286,99.57428571428571,1.8307365642305815
2,1038.0,685.07,962.14,1092.1398100000001,-129.99981000000014,5,519.0,342.535,1.4044404221466418
2,798.0,2334.41,1485.4,1616.79703,-131.39702999999986,3,399.0,1167.205,0.6363063900514477
12,601.0,2166.56,1918.46,1965.1484799999998,-46.6884799999998,2,50.083333333333336,180.54666666666665,0.8854866701129902
6,290.0,814.04,1077.35,1008.12732,69.22267999999985,0,48.333333333333336,135.67333333333332,1.3234607635988402
8,16.0,259.02,543.56,773.4506599999999,-229.8906599999999,0,2.0,32.3775,2.0985252104084626
8,303.0,1072.44,1453.25,1212.99252,240.25748,0,37.875,134.055,1.3550874641005557
11,372.0,2048.26,1632.61,1767.65558,-135.0455800000002,2,33.81818181818182,186.20545454545456,0.7970716608243092
3,864.0,2338.52,1513.04,1697.85716,-184.81716000000006,3,288.0,779.5066666666667,0.6470075090228007
11,913.0,2253.41,1758.56,2087.5140300000003,-328.95403000000033,2,83.0,204.85545454545453,0.7803994834495276
14,805.0,834.06,1683.49,1645.8849799999998,37.605020000000195,2,57.5,59.575714285714284,2.018427930844304
5,905.0,2317.31,1691.38,1808.11973,-116.73972999999978,3,181.0,463.462,0.729889397620517
10,728.0,226.53,1060.47,1178.6589900000001,-118.1889900000001,5,72.8,22.653,4.681366706396504
4,842.0,893.25,1324.64,1184.55675,140.08325000000013,5,210.5,223.3125,1.4829443045060176
5,117.0,953.06,1116.8,934.16398,182.63601999999992,0,23.4,190.612,1.1718045033890836
12,307.0,957.17,1432.75,1370.82811,61.921890000000076,0,25.583333333333332,79.76416666666667,1.4968605367907477
9,51.0,314.81,704.94,860.4782299999999,-155.53822999999988,0,5.666666666666667,34.97888888888889,2.2392554239064832
7,1071.0,841.11,1699.9,1416.87113,283.0288700000001,5,153.0,120.15857142857143,2.0210198428267407
13,922.0,1510.22,1967.87,1906.98626,60.88373999999999,2,70.92307692307692,116.17076923076924,1.3030353193574444
8,867.0,2373.39,1747.22,1962.80037,-215.5803699999999,2,108.375,296.67375,0.7361706251395683
11,1013.0,1483.3,1952.8,1837.1619,115.6380999999999,2,92.0909090909091,134.84545454545454,1.3165239668307154
6,1148.0,1525.81,1776.48,1663.40323,113.07677000000012,5,191.33333333333334,254.30166666666665,1.1642865101159385
12,158.0,2195.67,1625.46,1778.71961,-153.25961000000007,2,13.166666666666666,182.9725,0.7403025044747161
5,1010.0,2054.21,1810.37,1754.18243,56.18756999999982,3,202.0,410.842,0.8812974330764625
1,682.0,1517.04,1376.04,1201.95832,174.08168,1,682.0,1517.04,0.9070558455940516
5,14.0,78.33,406.7,553.2043900000001,-146.50439000000011,0,2.8,15.666,5.192135835567471
6,1203.0,1900.48,1972.88,1831.43184,141.44816000000014,2,200.5,316.74666666666667,1.0380956389964642
4,810.0,1852.31,1575.87,1537.60473,38.26526999999987,3,202.5,463.0775,0.8507593221437016
3,760.0,2073.25,1522.45,1549.87475,-27.424749999999904,3,253.33333333333334,691.0833333333334,0.7343301579645485
7,868.0,625.09,1403.48,1243.59747,159.8825300000001,5,124.0,89.29857142857144,2.2452446847653937
7,205.0,103.31,683.1,748.05773,-64.95772999999997,0,29.285714285714285,14.758571428571429,6.61213822476043
5,387.0,1882.35,1588.8,1410.50205,178.2979499999999,3,77.4,376.46999999999997,0.8440513188301857
11,447.0,130.07,852.02,1066.4388099999999,-214.4188099999999,0,40.63636363636363,11.824545454545454,6.55047282232644
9,482.0,1348.44,1633.26,1448.5845199999999,184.6754800000001,2,53.55555555555556,149.82666666666668,1.2112218563673578
7,15.0,2436.67,1459.63,1556.9946100000002,-97.36461000000008,2,2.142857142857143,348.0957142857143,0.5990265403193703
10,955.0,1182.33,1950.3,1645.9723900000001,304.3276099999998,2,95.5,118.23299999999999,1.649539468676258
5,41.0,2314.68,1500.28,1421.76844,78.51155999999992,3,8.2,462.936,0.6481587087631984
2,1189.0,1164.74,1666.52,1343.19942,323.32058000000006,3,594.5,582.37,1.430808592475574
2,762.0,519.74,752.69,905.72242,-153.03242,5,381.0,259.87,1.4482048716666027
10,895.0,937.46,1714.8,1525.4271800000001,189.37281999999982,2,89.5,93.74600000000001,1.8291980457832866
13,858.0,2258.01,1889.71,2164.8458299999998,-275.1358299999997,2,66.0,173.69307692307694,0.8368917763871727
11,650.0,524.8,1179.09,1308.1583999999998,-129.06839999999988,0,59.09090909090909,47.709090909090904,2.2467416158536584
4,198.0,2106.63,1450.67,1362.05729,88.6127100000001,3,49.5,526.6575,0.6886211627101104
1,791.0,1927.75,1419.88,1407.87425,12.005750000000035,1,791.0,1927.75,0.7365477888730386
14,1020.0,1201.75,2337.73,1882.60025,455.12975000000006,2,72.85714285714286,85.83928571428571,1.9452714790929895
12,59.0,2247.39,1629.92,1754.37437,-124.45436999999993,2,4.916666666666667,187.2825,0.725250179096641
8,626.0,545.84,1142.89,1155.3627199999999,-12.472719999999754,0,78.25,68.23,2.093818701450975
5,57.0,559.05,639.73,756.49815,-116.76814999999999,0,11.4,111.80999999999999,1.1443162507825777
5,908.0,716.7,1375.88,1196.4241000000002,179.45589999999993,5,181.6,143.34,1.9197432677549882
13,8.0,78.44,713.71,950.9705199999999,-237.26051999999981,0,0.6153846153846154,6.033846153846154,9.0988016318205
11,684.0,672.51,1487.93,1379.89533,108.03467,0,62.18181818181818,61.13727272727272,2.2125024163209472
4,180.0,2365.46,1443.02,1453.16118,-10.141180000000077,3,45.0,591.365,0.6100377939174622
13,511.0,1628.33,1915.79,1768.9163899999999,146.8736100000001,2,39.30769230769231,125.25615384615384,1.1765366971068518
4,231.0,20.39,499.26,586.2479999999999,-86.98799999999994,0,57.75,5.0975,24.485532123589994
9,1139.0,1973.31,1759.33,1980.93173,-221.6017300000001,2,126.55555555555556,219.25666666666666,0.8915629069938327
9,578.0,1167.71,1587.21,1422.18093,165.02907000000005,2,64.22222222222223,129.74555555555557,1.3592501562888046
14,530.0,2028.06,2079.14,1980.5369799999999,98.60302000000001,2,37.857142857142854,144.86142857142858,1.025186631559224
7,316.0,141.89,837.8,812.33987,25.460129999999936,0,45.142857142857146,20.27,5.904573965748115
2,897.0,2382.39,1437.95,1679.32737,-241.37736999999993,3,448.5,1191.195,0.6035745616796578
12,121.0,608.92,1033.44,1154.49236,-121.05235999999991,0,10.083333333333334,50.74333333333333,1.6971687578006964
4,764.0,1417.94,1682.1,1350.7250199999999,331.37498000000005,3,191.0,354.485,1.186298432937924
11,663.0,2141.08,1715.29,1932.9916400000002,-217.70164000000022,2,60.27272727272727,194.64363636363635,0.8011330730285651
3,91.0,1640.15,1338.3,1085.62345,252.6765499999999,3,30.333333333333332,546.7166666666667,0.8159619546992652
1,1035.0,1289.84,1317.33,1272.37872,44.95128,1,1035.0,1289.84,1.0213127209576383
7,125.0,193.62,616.24,746.96646,-130.72645999999997,0,17.857142857142858,27.66,3.182729056915608
12,437.0,639.96,1183.74,1307.31668,-123.5766799999999,0,36.416666666666664,53.330000000000005,1.849709356834802
4,84.0,2243.12,1392.1,1363.48896,28.611040000000003,3,21.0,560.78,0.6206087948928278
5,716.0,1316.6,1686.98,1340.5538000000001,346.4261999999999,3,143.2,263.32,1.2813155096460582
12,18.0,2461.37,1556.78,1818.04271,-261.26270999999997,2,1.5,205.11416666666665,0.6324851607031856
3,560.0,1664.15,1419.48,1303.98945,115.49054999999998,3,186.66666666666666,554.7166666666667,0.8529759937505633
3,504.0,63.39,568.17,665.92237,-97.75237000000004,5,168.0,21.13,8.963085660198768
5,1126.0,664.9,1336.74,1273.8127,62.92730000000006,5,225.2,132.98,2.010437659798466
1,1092.0,390.55,589.11,953.3726499999999,-364.2626499999999,1,1092.0,390.55,1.5084112149532711
11,273.0,502.37,862.61,1131.42571,-268.81570999999997,0,24.818181818181817,45.67,1.717081035889882
4,6.0,458.7,459.21,645.2681,-186.05810000000002,0,1.5,114.675,1.0011118378024852
1,620.0,490.45,678.74,781.12235,-102.38234999999997,3,620.0,490.45,1.3839127332042003
5,659.0,2083.15,1645.06,1608.72045,36.33954999999992,3,131.8,416.63,0.7896982934498236
12,353.0,2150.17,1765.67,1848.26311,-82.59311000000002,2,29.416666666666668,179.18083333333334,0.8211769301962171
13,618.0,1982.27,2000.39,1952.1974099999998,48.19259000000034,2,47.53846153846154,152.4823076923077,1.0091410352777372
2,1158.0,2355.92,1528.91,1785.5953599999998,-256.6853599999997,1,579.0,1177.96,0.6489651601073042
3,512.0,1251.6,1360.76,1124.5747999999999,236.18520000000012,3,170.66666666666666,417.2,1.0872163630552893
5,840.0,941.55,1676.48,1252.2136500000001,424.2663499999999,5,168.0,188.31,1.78055334289204
7,1086.0,2319.81,1858.36,1989.90323,-131.54323,2,155.14285714285714,331.40142857142854,0.8010828473021497
13,1152.0,864.45,1797.14,1762.2363500000001,34.90364999999997,2,88.61538461538461,66.49615384615385,2.0789403667071547
4,840.0,1375.42,1580.95,1368.3358600000001,212.6141399999999,3,210.0,343.855,1.1494307193439095
4,724.0,89.99,667.98,420.38288670000003,247.5971133,5,181.0,22.4975,7.422824758306479
3,327.0,2141.92,1438.41,1383.05736,55.352640000000065,3,109.0,713.9733333333334,0.6715516919399418
13,1055.0,2005.84,1997.52,2156.1267199999998,-158.60671999999977,2,81.15384615384616,154.29538461538462,0.9958521118334464
1,931.0,327.97,609.73,857.59851,-247.86851000000001,5,931.0,327.97,1.8591029667347623
10,108.0,2181.67,1632.42,1650.95761,-18.53760999999986,2,10.8,218.167,0.7482433181920272
13,1204.0,24.47,1344.17,1473.92,-129.75,5,92.61538461538461,1.8823076923076922,54.931344503473646
5,517.0,919.25,1288.31,1099.61475,188.69525,0,103.4,183.85,1.401479466956758
8,897.0,1536.36,1944.62,1655.59788,289.02211999999986,2,112.125,192.045,1.265731989898201
12,988.0,2492.79,1753.84,2262.69657,-508.85657000000015,2,82.33333333333333,207.7325,0.7035650816956102
1,1041.0,1630.25,1466.95,1405.4317500000002,61.51824999999985,1,1041.0,1630.25,0.8998313142156111
10,454.0,2359.42,1619.0,1873.3518600000002,-254.35186000000022,2,45.4,235.942,0.6861855879834875
5,406.0,1084.16,1399.39,1113.26928,286.1207200000001,0,81.2,216.83200000000002,1.2907596664698937
4,103.0,1790.07,1394.55,1198.44481,196.10519,3,25.75,447.5175,0.7790477467361612
11,198.0,269.95,695.66,1008.95885,-313.29885,0,18.0,24.54090909090909,2.576995739951843
4,477.0,18.97,631.5,694.828,-63.327999999999975,5,119.25,4.7425,33.28940432261466
11,67.0,2455.53,1572.91,1787.60999,-214.69998999999984,2,6.090909090909091,223.23000000000002,0.6405582501537346
7,789.0,185.73,966.26,1040.0885899999998,-73.82858999999985,5,112.71428571428571,26.532857142857143,5.202498250148064
13,70.0,993.7,1492.02,1329.1671,162.8529000000001,0,5.384615384615385,76.43846153846154,1.5014793197141993
12,59.0,858.62,1377.35,1222.4754599999999,154.87454000000002,0,4.916666666666667,71.55166666666666,1.6041438587500871
3,1027.0,180.0,804.96,943.8420000000001,-138.88200000000006,5,342.3333333333333,60.0,4.472
3,275.0,543.74,572.73,747.76242,-175.03242,0,91.66666666666667,181.24666666666667,1.0533159230514584
12,180.0,384.42,873.97,1094.82286,-220.85285999999996,0,15.0,32.035000000000004,2.2734769262785495
3,334.0,2449.89,1472.53,1504.13187,-31.601869999999963,3,111.33333333333333,816.63,0.6010596394123818
7,759.0,1694.02,1960.92,1604.38366,356.5363400000001,2,108.42857142857143,242.00285714285715,1.1575542201390776
10,174.0,1991.96,1542.4,1607.73468,-65.33467999999993,2,17.4,199.196,0.7743127372035583
1,780.0,366.37,516.69,804.95971,-288.2697099999999,5,780.0,366.37,1.4102956028059068
9,934.0,415.5,1208.82,1292.8605,-84.04050000000007,5,103.77777777777777,46.166666666666664,2.9093140794223826
8,936.0,556.28,1277.26,1297.6212399999997,-20.361239999999725,5,117.0,69.535,2.2960739196088302
1,1002.0,2320.13,1475.4,1652.26179,-176.86178999999993,1,1002.0,2320.13,0.6359126428260485
7,83.0,137.84,482.65,706.87072,-224.22072000000003,0,11.857142857142858,19.69142857142857,3.5015235055136387
9,191.0,789.52,1058.5,1104.73216,-46.23216000000002,0,21.22222222222222,87.72444444444444,1.3406880129699057
3,280.0,1090.37,1256.92,959.3517099999999,297.56829000000016,3,93.33333333333333,363.45666666666665,1.1527463154708955
5,644.0,2383.17,1785.53,1716.93811,68.59188999999992,3,128.8,476.634,0.7492247720473151
10,498.0,992.86,1395.03,1369.58338,25.44661999999994,0,49.8,99.286,1.4050621437060613
4,317.0,1793.28,1518.93,1295.1182399999998,223.81176000000028,3,79.25,448.32,0.8470121788008566
4,1100.0,370.61,860.32,1099.45363,-239.13362999999993,5,275.0,92.6525,2.3213620787350586
4,263.0,2469.06,1503.98,1529.85798,-25.87797999999998,3,65.75,617.265,0.6091306003094296
4,932.0,1287.34,1513.28,1375.63322,137.64678000000004,5,233.0,321.835,1.1755091894915097
14,343.0,2013.4,1839.05,1891.5202,-52.47019999999998,2,24.5,143.81428571428572,0.9134051852587662
2,274.0,888.24,917.79,829.20992,88.58007999999995,3,137.0,444.12,1.0332680356660362
1,759.0,330.29,500.92,781.77507,-280.85507,5,759.0,330.29,1.5166066184262315
8,204.0,2178.45,1506.38,1592.4403499999999,-86.06034999999974,2,25.5,272.30625,0.6914916569120247
10,396.0,2068.65,1556.68,1736.11895,-179.43894999999998,2,39.6,206.865,0.7525100911222294
6,840.0,870.82,1496.46,1275.17406,221.28593999999998,5,140.0,145.13666666666668,1.71844927769229
7,756.0,1473.59,1961.96,1518.62097,443.3390300000001,2,108.0,210.51285714285714,1.3314151154663103
4,1048.0,279.75,780.15,1041.46225,-261.31225000000006,5,262.0,69.9375,2.788739946380697
9,800.0,39.96,1158.68,1105.928,52.75199999999995,5,88.88888888888889,4.44,28.995995995995997
3,240.0,1895.67,1386.33,1249.9416099999999,136.38839000000007,3,80.0,631.89,0.7313139945243633
13,997.0,920.48,2124.16,1714.56584,409.5941599999999,2,76.6923076923077,70.80615384615385,2.3076655657917606
2,826.0,2163.39,1523.26,1563.7843699999999,-40.52436999999986,3,413.0,1081.695,0.7041079047236051
6,194.0,914.25,1168.72,1003.69175,165.02825000000007,0,32.333333333333336,152.375,1.278337435056057
4,333.0,1934.76,1467.52,1356.44108,111.07891999999993,3,83.25,483.69,0.7585023465442742
8,1053.0,1864.01,1794.57,1850.66383,-56.093830000000025,2,131.625,233.00125,0.9627469809711321
12,466.0,1291.33,1770.37,1569.72539,200.64460999999983,2,38.833333333333336,107.61083333333333,1.3709663680081776
8,916.0,2417.62,1755.05,2001.5944599999998,-246.54445999999984,2,114.5,302.2025,0.7259412149138409
11,322.0,1251.3,1732.46,1440.1199,292.3401000000001,0,29.272727272727273,113.75454545454545,1.384528090785583
13,11.0,1114.96,1555.48,1349.29568,206.18432000000007,0,0.8461538461538461,85.76615384615386,1.395099375762359
7,250.0,364.79,718.71,868.2745699999999,-149.5645699999999,0,35.714285714285715,52.112857142857145,1.970202034046986
5,247.0,296.51,594.93,740.68533,-145.75533000000007,0,49.4,59.302,2.0064416039931197
14,1158.0,2104.61,1899.69,2289.9436299999998,-390.2536299999997,2,82.71428571428571,150.32928571428573,0.9026327918236633
11,1095.0,1071.83,2159.33,1716.1408900000001,443.1891099999998,2,99.54545454545455,97.43909090909091,2.0146198557607082
11,1149.0,270.81,1284.51,1433.4342299999998,-148.92422999999985,5,104.45454545454545,24.61909090909091,4.743214800044312
9,14.0,1057.38,1372.31,1128.38054,243.92945999999984,0,1.5555555555555556,117.48666666666668,1.2978399440125592
4,184.0,983.77,1202.69,925.7579099999999,276.93209000000013,0,46.0,245.9425,1.2225316893176252
6,135.0,2488.22,1561.2,1580.2082599999999,-19.008259999999837,3,22.5,414.7033333333333,0.6274364806970445
5,717.0,1508.97,1722.49,1414.67751,307.81249,3,143.4,301.794,1.1415004937142554
1,389.0,1964.96,1228.94,1242.8336800000002,-13.893680000000131,1,389.0,1964.96,0.6254274896181093
3,1136.0,1296.54,1536.6,1420.09082,116.50918000000001,3,378.6666666666667,432.18,1.1851543338423804
13,145.0,2202.42,1716.13,1825.55686,-109.4268599999998,2,11.153846153846153,169.41692307692307,0.7792019687434731
1,1122.0,861.5,1081.05,1147.1265,-66.07650000000012,1,1122.0,861.5,1.254846198491004
14,383.0,97.95,1203.93,1175.7428499999999,28.1871500000002,0,27.357142857142858,6.996428571428572,12.291271056661563
1,309.0,1211.37,1110.55,918.5287099999999,192.02129000000002,1,309.0,1211.37,0.9167719193970464
14,1090.0,2248.68,1905.5,2314.7944399999997,-409.29443999999967,2,77.85714285714286,160.61999999999998,0.8473860220218085
3,278.0,994.9,1167.78,921.8947,245.88530000000003,3,92.66666666666667,331.6333333333333,1.1737662076590611
7,1109.0,2397.29,1917.57,2029.8360699999998,-112.2660699999999,2,158.42857142857142,342.46999999999997,0.7998907099266255
12,643.0,2194.16,1758.03,1994.4512799999998,-236.4212799999998,2,53.583333333333336,182.84666666666666,0.8012314507601999
11,176.0,1050.67,1444.13,1298.16261,145.96739000000002,0,16.0,95.51545454545455,1.374484852522676
7,309.0,1021.75,1309.85,1146.20425,163.6457499999999,0,44.142857142857146,145.96428571428572,1.281967213114754
3,992.0,1897.41,1539.0,1586.00003,-47.000029999999924,3,330.6666666666667,632.47,0.8111056650908343
3,175.0,440.19,431.17,663.5027699999999,-232.33276999999993,0,58.333333333333336,146.73,0.979508848451805
5,895.0,2329.69,1791.96,1808.4012700000003,-16.44127000000026,3,179.0,465.938,0.7691838828341968
8,372.0,348.37,950.24,966.4477099999999,-16.207709999999906,0,46.5,43.54625,2.7276745988460545
5,567.0,193.11,718.3,843.8031300000001,-125.50313000000017,5,113.4,38.622,3.7196416550152755
8,978.0,710.43,1624.58,1375.3926899999997,249.18731000000025,5,122.25,88.80375,2.2867559083935083
1,1082.0,1809.49,446.94,522.3283345,-75.38833449999998,1,1082.0,1809.49,0.24699777285312435
11,636.0,2238.97,1699.94,1958.4415099999999,-258.5015099999998,2,57.81818181818182,203.54272727272726,0.7592509055503202
6,370.0,315.09,946.39,852.70947,93.68052999999998,0,61.666666666666664,52.51499999999999,3.0035545399727064
8,413.0,222.83,802.95,936.6518899999999,-133.70188999999982,0,51.625,27.85375,3.603419647264731
3,399.0,141.39,546.04,648.96637,-102.92637000000002,0,133.0,47.129999999999995,3.861942145837754
